Date,USD_VND,Price,Change %,Lag_1,Lag_5,ROC_5,Volatility_1_Week,DXY,US_Bond_10Y,US_Fed_Rate,VN_CPI,Month,DayOfWeek
2024-05-23,25469.0,25469.0,0.02,25464.0,25431.0,0.14942393142227672,8.642916174568173,121.7477,4.47,5.33,3.62109273885843,5,3
2024-05-24,25465.0,25465.0,-0.02,25469.0,25448.0,0.06680289217226854,6.3796551631427505,121.6172,4.46,5.33,3.62109273885843,5,4
2024-05-27,25445.0,25445.0,-0.08,25465.0,25452.0,-0.02750275027503246,9.284395510780874,121.6172,4.46,5.33,3.62109273885843,5,0
2024-05-28,25448.0,25448.0,0.01,25445.0,25461.0,-0.0510584815993087,10.894952959999888,121.43,4.54,5.33,3.62109273885843,5,1
2024-05-29,25450.0,25450.0,0.01,25448.0,25464.0,-0.05497957901351436,10.830512453278196,122.1641,4.61,5.33,3.62109273885843,5,2
2024-05-30,25450.0,25450.0,0.0,25450.0,25469.0,-0.07460049471906816,7.765307463366763,121.9601,4.55,5.33,3.62109273885843,5,3
2024-05-31,25440.0,25440.0,-0.04,25450.0,25465.0,-0.09817396426468061,4.219004622018143,122.098,4.51,5.33,3.62109273885843,5,4
2024-06-03,25432.0,25432.0,-0.03,25440.0,25445.0,-0.05109058754175777,7.874007874050621,122.3509,4.41,5.33,3.62109273885843,6,0
2024-06-04,25410.0,25410.0,-0.09,25432.0,25448.0,-0.14932411191449502,16.577092628100477,122.7256,4.33,5.33,3.62109273885843,6,1
2024-06-05,25415.0,25415.0,0.02,25410.0,25450.0,-0.13752455795678076,16.786899654213578,122.5339,4.29,5.33,3.62109273885843,6,2
2024-06-06,25420.0,25420.0,0.02,25415.0,25450.0,-0.11787819253438192,12.361229712316119,122.3713,4.28,5.33,3.62109273885843,6,3
2024-06-07,25400.0,25400.0,-0.08,25420.0,25440.0,-0.15723270440252124,11.86591757938093,123.549,4.43,5.33,3.62109273885843,6,4
2024-06-10,25415.0,25415.0,0.06,25400.0,25432.0,-0.06684491978609097,7.5828754440956585,123.9125,4.47,5.33,3.62109273885843,6,0
2024-06-11,25435.0,25435.0,0.08,25415.0,25410.0,0.09838646202282586,12.549900398037785,124.0349,4.39,5.33,3.62109273885843,6,1
2024-06-12,25435.0,25435.0,0.0,25435.0,25415.0,0.07869368483179873,14.747881203775306,123.8295,4.31,5.33,3.62109273885843,6,2
2024-06-13,25435.0,25435.0,0.0,25435.0,25420.0,0.0590086546026658,15.968719422692256,124.0235,4.24,5.33,3.62109273885843,6,3
2024-06-14,25450.0,25450.0,0.06,25435.0,25400.0,0.19685039370078705,12.449899598015598,124.1694,4.2,5.33,3.62109273885843,6,4
2024-06-17,25450.0,25450.0,0.0,25450.0,25415.0,0.13771394845563112,8.215838362618202,124.239,4.28,5.33,3.62109273885843,6,0
2024-06-18,25445.0,25445.0,-0.02,25450.0,25435.0,0.03931590328287715,7.5828754440956585,123.9776,4.22,5.33,3.62109273885843,6,1
2024-06-19,25450.0,25450.0,0.02,25445.0,25435.0,0.05897385492432683,6.519202405253954,123.9776,4.22,5.33,3.62109273885843,6,2
2024-06-20,25450.0,25450.0,0.0,25450.0,25435.0,0.05897385492432683,2.236067977649368,124.192,4.25,5.33,3.62109273885843,6,3
2024-06-21,25450.0,25450.0,0.0,25450.0,25450.0,0.0,2.236067977649368,124.1086,4.25,5.33,3.62109273885843,6,4
2024-06-24,25455.0,25455.0,0.02,25450.0,25450.0,0.019646365422398837,3.535533906027339,123.7125,4.25,5.33,3.62109273885843,6,0
2024-06-25,25455.0,25455.0,0.0,25455.0,25445.0,0.03930045195519316,2.7386127876479605,123.9417,4.23,5.33,3.62109273885843,6,1
2024-06-26,25465.0,25465.0,0.04,25455.0,25450.0,0.05893909626719651,6.123724357012564,124.26,4.32,5.33,3.62109273885843,6,2
2024-06-27,25455.0,25455.0,-0.04,25465.0,25450.0,0.019646365422398837,5.477225575112726,124.3379,4.29,5.33,3.62109273885843,6,3
2024-06-28,25445.0,25445.0,-0.04,25455.0,25450.0,-0.019646365422398837,7.071067811912776,124.2103,4.36,5.33,3.62109273885843,6,4
2024-07-01,25450.0,25450.0,0.02,25445.0,25455.0,-0.019642506383810154,7.416198487140762,124.4667,4.48,5.33,3.62109273885843,7,0
2024-07-02,25450.0,25450.0,0.0,25450.0,25455.0,-0.019642506383810154,7.5828754440956585,124.2917,4.43,5.33,3.62109273885843,7,1
2024-07-03,25450.0,25450.0,0.0,25450.0,25465.0,-0.05890437855881059,3.535533906027339,123.7768,4.36,5.33,3.62109273885843,7,2
2024-07-04,25450.0,25450.0,0.0,25450.0,25455.0,-0.019642506383810154,2.236067977649368,123.7768,4.36,5.33,3.62109273885843,7,3
2024-07-05,25412.0,25412.0,-0.15,25450.0,25445.0,-0.1296914914521552,16.99411662901849,123.4762,4.28,5.33,3.62109273885843,7,4
2024-07-08,25415.0,25415.0,0.01,25412.0,25450.0,-0.13752455795678076,20.019990010004886,123.3576,4.28,5.33,3.62109273885843,7,0
2024-07-09,25413.0,25413.0,-0.01,25415.0,25450.0,-0.1453831041257403,20.112185361136223,123.4071,4.3,5.33,3.62109273885843,7,1
2024-07-10,25415.0,25415.0,0.01,25413.0,25450.0,-0.13752455795678076,16.26345596731218,123.1895,4.28,5.33,3.62109273885843,7,2
2024-07-11,25423.0,25423.0,0.03,25415.0,25450.0,-0.10609037328094262,4.335896677817115,122.769,4.2,5.33,3.62109273885843,7,3
2024-07-12,25410.0,25410.0,-0.05,25423.0,25412.0,-0.007870297497247769,4.816637831590446,122.4404,4.18,5.33,3.62109273885843,7,4
2024-07-15,25360.0,25360.0,-0.2,25410.0,25415.0,-0.21640763328742985,25.1733986581216,122.6347,4.23,5.33,3.62109273885843,7,0
2024-07-16,25375.0,25375.0,0.06,25360.0,25413.0,-0.1495297682288621,27.48272184483754,122.7264,4.17,5.33,3.62109273885843,7,1
2024-07-17,25315.0,25315.0,-0.24,25375.0,25415.0,-0.39346842415896033,42.8404014920574,122.518,4.16,5.33,3.62109273885843,7,2
2024-07-18,25310.0,25310.0,-0.02,25315.0,25423.0,-0.4444794084097037,42.04164601916358,122.7909,4.2,5.33,3.62109273885843,7,3
2024-07-19,25315.0,25315.0,0.02,25310.0,25410.0,-0.3738685556867405,30.207614933997238,123.147,4.25,5.33,3.62109273885843,7,4
2024-07-22,25325.0,25325.0,0.04,25315.0,25360.0,-0.13801261829653466,26.832815730009646,123.2172,4.26,5.33,3.62109273885843,7,0
2024-07-23,25355.0,25355.0,0.12,25325.0,25375.0,-0.07881773399014413,18.165902124602923,123.3843,4.25,5.33,3.62109273885843,7,1
2024-07-24,25350.0,25350.0,-0.02,25355.0,25315.0,0.13825794983211015,20.43281674171853,123.5575,4.28,5.33,3.62109273885843,7,2
2024-07-25,25285.0,25285.0,-0.26,25350.0,25310.0,-0.09877518767286153,28.372521918233723,123.5286,4.27,5.33,3.62109273885843,7,3
2024-07-26,25300.0,25300.0,0.06,25285.0,25315.0,-0.059253407070902764,30.536862969215633,123.672,4.2,5.33,3.62109273885843,7,4
2024-07-29,25275.0,25275.0,-0.1,25300.0,25325.0,-0.19743336623889718,37.18198488516519,124.1392,4.17,5.33,3.62109273885843,7,0
2024-07-30,25275.0,25275.0,0.0,25275.0,25355.0,-0.31551962137645884,31.344856037325375,124.2855,4.15,5.33,3.62109273885843,7,1
2024-07-31,25235.0,25235.0,-0.16,25275.0,25350.0,-0.4536489151873768,24.08318915759815,123.6373,4.09,5.33,3.62109273885843,7,2
2024-08-01,25215.0,25215.0,-0.08,25235.0,25285.0,-0.27684397864345955,34.27827300201474,123.8693,3.99,5.33,3.62109273885843,8,3
2024-08-02,25205.0,25205.0,-0.04,25215.0,25300.0,-0.3754940711462429,32.8633534503199,123.4681,3.8,5.33,3.62109273885843,8,4
2024-08-05,25080.0,25080.0,-0.5,25205.0,25275.0,-0.771513353115727,73.2802838422495,123.5787,3.78,5.33,3.62109273885843,8,0
2024-08-06,25130.0,25130.0,0.2,25080.0,25275.0,-0.5736894164193873,65.44081295339059,123.6532,3.9,5.33,3.62109273885843,8,1
2024-08-07,25155.0,25155.0,0.1,25130.0,25235.0,-0.31702001188824713,55.52026656997112,123.5698,3.96,5.33,3.62109273885843,8,2
2024-08-08,25135.0,25135.0,-0.08,25155.0,25215.0,-0.3172714653975839,45.194026153913896,123.4466,3.99,5.33,3.62109273885843,8,3
2024-08-09,25090.0,25090.0,-0.18,25135.0,25205.0,-0.4562586788335654,31.741140496218044,122.9276,3.94,5.33,3.62109273885843,8,4
2024-08-12,25120.0,25120.0,0.12,25090.0,25080.0,0.15948963317384823,23.8222584991569,123.2204,3.9,5.33,3.62109273885843,8,0
2024-08-13,25115.0,25115.0,-0.02,25120.0,25130.0,-0.05968961400716344,24.135036772307867,123.0146,3.85,5.33,3.62109273885843,8,1
2024-08-14,25020.0,25020.0,-0.38,25115.0,25155.0,-0.536672629695889,45.469770177565806,122.4297,3.83,5.33,3.62109273885843,8,2
2024-08-15,25035.0,25035.0,0.06,25020.0,25135.0,-0.3978516013526945,46.01630145938125,122.5844,3.92,5.33,3.62109273885843,8,3
2024-08-16,25050.0,25050.0,0.06,25035.0,25090.0,-0.15942606616181632,46.4488966499814,122.3972,3.89,5.33,3.62109273885843,8,4
2024-08-19,24960.0,24960.0,-0.36,25050.0,25120.0,-0.6369426751592355,55.83457710058036,121.8788,3.86,5.33,3.62109273885843,8,0
2024-08-20,24915.0,24915.0,-0.18,24960.0,25115.0,-0.7963368504877555,56.72301120357287,121.7728,3.82,5.33,3.62109273885843,8,1
2024-08-21,24930.0,24930.0,0.06,24915.0,25020.0,-0.3597122302158251,61.29845022511297,121.8535,3.79,5.33,3.62109273885843,8,2
2024-08-22,24960.0,24960.0,0.12,24930.0,25035.0,-0.29958058717795,52.392747589725175,122.3626,3.86,5.33,3.62109273885843,8,3
2024-08-23,24965.0,24965.0,0.02,24960.0,25050.0,-0.339321357285427,22.19234102118686,121.4597,3.81,5.33,3.62109273885843,8,4
2024-08-26,24860.0,24860.0,-0.42,24965.0,24960.0,-0.4006410256410242,42.33792626004081,121.6943,3.82,5.33,3.62109273885843,8,0
2024-08-27,24820.0,24820.0,-0.16,24860.0,24915.0,-0.3812964077864689,64.18722614352994,121.8672,3.83,5.33,3.62109273885843,8,1
2024-08-28,24855.0,24855.0,0.14,24820.0,24930.0,-0.30084235860409203,66.20045317065929,121.8943,3.84,5.33,3.62109273885843,8,2
2024-08-29,24870.0,24870.0,0.06,24855.0,24960.0,-0.36057692307692735,54.24481542046809,122.2333,3.87,5.33,3.62109273885843,8,3
2024-08-30,24860.0,24860.0,-0.04,24870.0,24965.0,-0.4205888243540956,19.23538406168832,122.3262,3.91,5.33,3.62109273885843,8,4
2024-09-02,24860.0,24860.0,0.0,24860.0,24860.0,0.0,19.23538406168832,122.3262,3.91,5.33,3.62109273885843,9,0
2024-09-03,24860.0,24860.0,0.0,24860.0,24820.0,0.16116035455278066,5.477225575111273,122.7811,3.84,5.33,3.62109273885843,9,1
2024-09-04,24852.0,24852.0,-0.03,24860.0,24855.0,-0.012070006035003189,6.38748776911994,122.5144,3.77,5.33,3.62109273885843,9,2
2024-09-05,24730.0,24730.0,-0.49,24852.0,24870.0,-0.5629272215520675,57.34806012412894,122.4533,3.73,5.33,3.62109273885843,9,3
2024-09-06,24600.0,24600.0,-0.53,24730.0,24860.0,-1.045856798069189,114.98173768038473,122.4991,3.72,5.33,3.62109273885843,9,4
2024-09-09,24680.0,24680.0,0.33,24600.0,24860.0,-0.7240547063555924,111.96785252920085,122.7156,3.7,5.33,3.62109273885843,9,0
2024-09-10,24660.0,24660.0,-0.08,24680.0,24860.0,-0.8045052292839916,94.7459761678613,123.0071,3.65,5.33,3.62109273885843,9,1
2024-09-11,24550.0,24550.0,-0.45,24660.0,24852.0,-1.2151939481731877,70.21395872617502,122.7754,3.65,5.33,3.62109273885843,9,2
2024-09-12,24575.0,24575.0,0.1,24550.0,24730.0,-0.6267691063485681,55.407580708789375,122.4423,3.68,5.33,3.62109273885843,9,3
2024-09-13,24530.0,24530.0,-0.18,24575.0,24600.0,-0.28455284552845184,67.11929677820685,121.6551,3.66,5.33,3.62109273885843,9,4
2024-09-16,24530.0,24530.0,0.0,24530.0,24680.0,-0.6077795786061602,54.12947441090675,121.4976,3.63,5.33,3.62109273885843,9,0
2024-09-17,24620.0,24620.0,0.37,24530.0,24660.0,-0.16220600162205612,37.81534080239141,121.6031,3.65,5.33,3.62109273885843,9,1
2024-09-18,24600.0,24600.0,-0.08,24620.0,24550.0,0.20366598778003286,40.68169121362838,121.5618,3.7,5.33,3.62109273885843,9,2
2024-09-19,24565.0,24565.0,-0.14,24600.0,24575.0,-0.04069175991862073,40.68169121362838,121.3059,3.73,5.33,3.62109273885843,9,3
2024-09-20,24590.0,24590.0,0.1,24565.0,24530.0,0.24459845087647647,34.71310991543409,121.4052,3.73,5.33,3.62109273885843,9,4
2024-09-23,24615.0,24615.0,0.1,24590.0,24530.0,0.3465144720750102,21.965882636511754,121.4303,3.75,5.33,3.62109273885843,9,0
2024-09-24,24590.0,24590.0,-0.1,24615.0,24620.0,-0.12185215272136896,18.234582528838125,121.1291,3.74,5.33,3.62109273885843,9,1
2024-09-25,24580.0,24580.0,-0.04,24590.0,24600.0,-0.08130081300813385,18.234582528838125,121.4447,3.79,5.33,3.62109273885843,9,2
2024-09-26,24615.0,24615.0,0.14,24580.0,24565.0,0.20354162426217126,16.04680653591264,121.0785,3.79,5.33,3.62109273885843,9,3
2024-09-27,24590.0,24590.0,-0.1,24615.0,24590.0,0.0,16.04680653591264,121.1111,3.75,5.33,3.62109273885843,9,4
2024-09-30,24555.0,24555.0,-0.14,24590.0,24615.0,-0.24375380865325758,21.621748310462976,121.2864,3.81,5.33,3.62109273885843,9,0
2024-10-01,24595.0,24595.0,0.16,24555.0,24590.0,0.020333468889788264,21.965882636511754,121.6881,3.74,4.83,3.62109273885843,10,1
2024-10-02,24652.0,24652.0,0.23,24595.0,24580.0,0.2929210740439281,35.59915729341055,121.5724,3.79,4.83,3.62109273885843,10,2
2024-10-03,24745.0,24745.0,0.38,24652.0,24615.0,0.5281332520820747,74.37271004878697,122.1197,3.85,4.83,3.62109273885843,10,3
2024-10-04,24755.0,24755.0,0.04,24745.0,24590.0,0.671004473363146,88.83017505330538,122.2197,3.98,4.83,3.62109273885843,10,4
2024-10-07,24840.0,24840.0,0.34,24755.0,24555.0,1.1606597434331123,95.47931713204056,122.4241,4.03,4.83,3.62109273885843,10,0
2024-10-08,24835.0,24835.0,-0.02,24840.0,24595.0,0.9758080910754252,77.12522285219464,122.6625,4.04,4.83,3.62109273885843,10,1
2024-10-09,24830.0,24830.0,-0.02,24835.0,24652.0,0.7220509492130489,46.824139073779406,122.8821,4.06,4.83,3.62109273885843,10,2
2024-10-10,24830.0,24830.0,0.0,24830.0,24745.0,0.3435037381289252,35.46124645300325,123.0951,4.09,4.83,3.62109273885843,10,3
2024-10-11,24805.0,24805.0,-0.1,24830.0,24755.0,0.20197939810140397,13.50925608612981,122.9805,4.08,4.83,3.62109273885843,10,4
2024-10-14,24840.0,24840.0,0.14,24805.0,24840.0,0.0,13.50925608612981,122.9805,4.08,4.83,3.62109273885843,10,0
2024-10-15,24925.0,24925.0,0.34,24840.0,24835.0,0.3623917857861869,46.016301459381054,123.5124,4.03,4.83,3.62109273885843,10,1
2024-10-16,24970.0,24970.0,0.18,24925.0,24830.0,0.5638340716874746,70.12488859171638,123.9235,4.02,4.83,3.62109273885843,10,2
2024-10-17,25180.0,25180.0,0.84,24970.0,24830.0,1.4095851792186975,147.36858552622616,124.1122,4.09,4.83,3.62109273885843,10,3
2024-10-18,25150.0,25150.0,-0.12,25180.0,24805.0,1.3908486192300007,146.7821515035143,123.9185,4.08,4.83,3.62109273885843,10,4
2024-10-21,25285.0,25285.0,0.54,25150.0,24840.0,1.791465378421897,150.52408445162732,124.4757,4.19,4.83,3.62109273885843,10,0
2024-10-22,25390.0,25390.0,0.42,25285.0,24925.0,1.8655967903711046,157.32132722552475,124.4107,4.2,4.83,3.62109273885843,10,1
2024-10-23,25400.0,25400.0,0.04,25390.0,24970.0,1.7220664797757301,115.56383517346866,124.6931,4.24,4.83,3.62109273885843,10,2
2024-10-24,25385.0,25385.0,-0.06,25400.0,25180.0,0.8141382049245527,106.80589871351036,124.5127,4.21,4.83,3.62109273885843,10,3
2024-10-25,25355.0,25355.0,-0.12,25385.0,25150.0,0.8151093439363821,46.71723450719909,124.6105,4.25,4.83,3.62109273885843,10,4
2024-10-28,25345.0,25345.0,-0.04,25355.0,25285.0,0.23729483883725422,23.71708245127619,124.8076,4.28,4.83,3.62109273885843,10,0
2024-10-29,25295.0,25295.0,-0.2,25345.0,25390.0,-0.374163056321386,40.681691213623765,124.8612,4.28,4.83,3.62109273885843,10,1
2024-10-30,25280.0,25280.0,-0.06,25295.0,25400.0,-0.47244094488189115,43.5315977193651,124.8153,4.29,4.83,3.62109273885843,10,2
2024-10-31,25270.0,25270.0,-0.04,25280.0,25385.0,-0.45302343903880216,38.63288754417191,124.7988,4.28,4.83,3.62109273885843,10,3
2024-11-01,25280.0,25280.0,0.04,25270.0,25355.0,-0.29579964504042877,29.874738492589906,124.8076,4.37,4.64,3.62109273885843,11,4
2024-11-04,25310.0,25310.0,0.12,25280.0,25345.0,-0.13809429867823741,15.652475842518749,124.5903,4.31,4.64,3.62109273885843,11,0
2024-11-05,25330.0,25330.0,0.08,25310.0,25295.0,0.13836726625815476,25.099800796034877,124.5532,4.26,4.64,3.62109273885843,11,1
2024-11-06,25370.0,25370.0,0.16,25330.0,25280.0,0.35601265822784445,40.249223595004075,125.7035,4.42,4.64,3.62109273885843,11,2
2024-11-07,25350.0,25350.0,-0.08,25370.0,25270.0,0.3165809259991992,34.928498393155024,124.775,4.31,4.64,3.62109273885843,11,3
2024-11-08,25260.0,25260.0,-0.36,25350.0,25280.0,-0.07911392405063333,42.19004621946547,125.5811,4.3,4.64,3.62109273885843,11,4
2024-11-11,25310.0,25310.0,0.2,25260.0,25310.0,0.0,42.19004621946547,125.5811,4.3,4.64,3.62109273885843,11,0
2024-11-12,25340.0,25340.0,0.12,25310.0,25330.0,0.039478878799847905,42.77849927242227,126.7762,4.43,4.64,3.62109273885843,11,1
2024-11-13,25330.0,25330.0,-0.04,25340.0,25370.0,-0.15766653527788943,35.637059362419805,126.9572,4.44,4.64,3.62109273885843,11,2
2024-11-14,25390.0,25390.0,0.24,25330.0,25350.0,0.15779092702170594,47.222875812477085,127.0015,4.43,4.64,3.62109273885843,11,3
2024-11-15,25380.0,25380.0,-0.04,25390.0,25260.0,0.47505938242280443,33.91164991563567,126.8848,4.43,4.64,3.62109273885843,11,4
2024-11-18,25405.0,25405.0,0.1,25380.0,25310.0,0.3753457131568494,32.48076353783318,126.6045,4.42,4.64,3.62109273885843,11,0
2024-11-19,25395.0,25395.0,-0.04,25405.0,25340.0,0.21704814522494065,29.368350311187605,126.3994,4.39,4.64,3.62109273885843,11,1
2024-11-20,25415.0,25415.0,0.08,25395.0,25330.0,0.3355704697986628,13.509256086129724,126.88,4.41,4.64,3.62109273885843,11,2
2024-11-21,25415.0,25415.0,0.0,25415.0,25390.0,0.0984639621898431,14.832396974212665,127.1047,4.43,4.64,3.62109273885843,11,3
2024-11-22,25417.0,25417.0,0.01,25415.0,25380.0,0.14578408195429216,9.316651759115478,127.4712,4.41,4.64,3.62109273885843,11,4
2024-11-25,25410.0,25410.0,-0.03,25417.0,25405.0,0.01968116512498508,8.98888202173261,126.9948,4.27,4.64,3.62109273885843,11,0
2024-11-26,25405.0,25405.0,-0.02,25410.0,25395.0,0.03937783028156172,4.87852436712415,127.4301,4.3,4.64,3.62109273885843,11,1
2024-11-27,25375.0,25375.0,-0.12,25405.0,25415.0,-0.15738736966358635,17.082154430886014,126.8205,4.25,4.64,3.62109273885843,11,2
2024-11-28,25358.0,25358.0,-0.07,25375.0,25415.0,-0.22427700177061194,25.288337232816307,126.8205,4.25,4.64,3.62109273885843,11,3
2024-11-29,25344.0,25344.0,-0.06,25358.0,25417.0,-0.28720934807412446,28.797569341884728,126.5798,4.18,4.64,3.62109273885843,11,4
2024-12-02,25374.0,25374.0,0.12,25344.0,25410.0,-0.14167650531287102,22.796929617838295,127.1272,4.19,4.64,3.62109273885843,12,0
2024-12-03,25395.0,25395.0,0.08,25374.0,25405.0,-0.03936233024994795,19.25357109734905,126.9565,4.23,4.64,3.62109273885843,12,1
2024-12-04,25400.0,25400.0,0.02,25395.0,25375.0,0.09852216748769127,23.83694611313853,126.7574,4.19,4.64,3.62109273885843,12,2
2024-12-05,25380.0,25380.0,-0.08,25400.0,25358.0,0.08675763072798492,22.063544592849695,126.4286,4.17,4.64,3.62109273885843,12,3
2024-12-06,25375.0,25375.0,-0.02,25380.0,25344.0,0.12231691919191157,11.945710527242847,126.688,4.15,4.64,3.62109273885843,12,4
2024-12-09,25370.0,25370.0,-0.02,25375.0,25374.0,-0.015764168046028537,12.942179105571173,126.5981,4.2,4.64,3.62109273885843,12,0
2024-12-10,25360.0,25360.0,-0.04,25370.0,25395.0,-0.13782240598543272,14.832396974214351,126.957,4.22,4.64,3.62109273885843,12,1
2024-12-11,25380.0,25380.0,0.08,25360.0,25400.0,-0.07874015748031704,8.366600265381575,126.8483,4.26,4.64,3.62109273885843,12,2
2024-12-12,25394.0,25394.0,0.06,25380.0,25380.0,0.05516154452325228,12.577758146851416,126.9556,4.32,4.64,3.62109273885843,12,3
2024-12-13,25400.0,25400.0,0.02,25394.0,25375.0,0.09852216748769127,16.528762809136435,127.3096,4.4,4.64,3.62109273885843,12,4
2024-12-16,25385.0,25385.0,-0.06,25400.0,25370.0,0.05912495072921686,15.40129864656531,127.2687,4.39,4.64,3.62109273885843,12,0
2024-12-17,25430.0,25430.0,0.18,25385.0,25360.0,0.2760252365930693,19.601020381620625,127.5043,4.4,4.64,3.62109273885843,12,1
2024-12-18,25445.0,25445.0,0.06,25430.0,25380.0,0.2561071710007967,25.50882200339167,127.6418,4.5,4.64,3.62109273885843,12,2
2024-12-19,25450.0,25450.0,0.02,25445.0,25394.0,0.2205245333543271,28.416544476778363,128.6366,4.57,4.64,3.62109273885843,12,3
2024-12-20,25445.0,25445.0,-0.02,25450.0,25400.0,0.17716535433069946,26.78619047197124,127.893,4.52,4.64,3.62109273885843,12,4
2024-12-23,25440.0,25440.0,-0.02,25445.0,25385.0,0.21666338388812711,7.582875444099212,128.3021,4.59,4.64,3.62109273885843,12,0
2024-12-24,25425.0,25425.0,-0.06,25440.0,25430.0,-0.019661816751870287,9.61769203087325,128.3377,4.59,4.64,3.62109273885843,12,1
2024-12-25,25420.0,25420.0,-0.02,25425.0,25445.0,-0.098251129887994,12.94217910557271,128.3377,4.59,4.64,3.62109273885843,12,2
2024-12-26,25425.0,25425.0,0.02,25420.0,25450.0,-0.09823182711198308,10.83974169437274,128.3329,4.58,4.64,3.62109273885843,12,3
2024-12-27,25445.0,25445.0,0.08,25425.0,25445.0,0.0,10.83974169437274,128.45,4.62,4.64,3.62109273885843,12,4
2024-12-30,25476.0,25476.0,0.12,25445.0,25440.0,0.14150943396227245,23.209911675849053,128.8205,4.55,4.64,3.62109273885843,12,0
2024-12-31,25480.0,25480.0,0.02,25476.0,25425.0,0.21632251720746787,27.94100928743814,129.2775,4.58,4.64,3.62109273885843,12,1
2025-01-01,25480.0,25480.0,0.0,25480.0,25420.0,0.2360346184107076,24.993999279841017,129.2775,4.58,4.33,3.62109273885843,1,2
2025-01-02,25450.0,25450.0,-0.12,25480.0,25425.0,0.0983284169124854,17.239489551627937,129.4598,4.57,4.33,3.62109273885843,1,3
2025-01-03,25400.0,25400.0,-0.2,25450.0,25445.0,-0.17685203379839143,34.33948165014576,129.4535,4.6,4.33,3.62109273885843,1,4
2025-01-06,25370.0,25370.0,-0.12,25400.0,25476.0,-0.4160778772177687,49.295030175472064,128.538,4.62,4.33,3.62109273885843,1,0
2025-01-07,25360.0,25360.0,-0.04,25370.0,25480.0,-0.47095761381475976,51.672042731062035,128.613,4.67,4.33,3.62109273885843,1,1
2025-01-08,25370.0,25370.0,0.04,25360.0,25480.0,-0.43171114599686033,36.74234614175722,129.0785,4.67,4.33,3.62109273885843,1,2
2025-01-09,25375.0,25375.0,0.02,25370.0,25450.0,-0.29469548133594925,15.000000000023373,129.2827,4.68,4.33,3.62109273885843,1,3
2025-01-10,25360.0,25360.0,-0.06,25375.0,25400.0,-0.15748031496063408,6.708203932551635,129.8664,4.77,4.33,3.62109273885843,1,4
2025-01-13,25390.0,25390.0,0.12,25360.0,25370.0,0.07883326763893361,12.449899598016895,130.0413,4.79,4.33,3.62109273885843,1,0
2025-01-14,25380.0,25380.0,-0.04,25390.0,25360.0,0.07886435331230235,11.180339887530309,129.3812,4.78,4.33,3.62109273885843,1,1
2025-01-15,25375.0,25375.0,-0.02,25380.0,25370.0,0.019708316909738954,10.839741694371744,129.2092,4.66,4.33,3.62109273885843,1,2
2025-01-16,25370.0,25370.0,-0.02,25375.0,25375.0,-0.019704433497536034,11.180339887530309,129.436,4.61,4.33,3.62109273885843,1,3
2025-01-17,25315.0,25315.0,-0.22,25370.0,25360.0,-0.17744479495268584,29.453352950058186,129.4859,4.61,4.33,3.62109273885843,1,4
2025-01-20,25315.0,25315.0,0.0,25315.0,25390.0,-0.2953918865695182,33.052987762087426,129.4859,4.61,4.33,3.62109273885843,1,0
2025-01-21,25260.0,25260.0,-0.22,25315.0,25380.0,-0.47281323877068626,47.24933861971722,128.4151,4.57,4.33,3.62109273885843,1,1
2025-01-22,25050.0,25050.0,-0.83,25260.0,25375.0,-1.2807881773398977,124.72970776844105,128.3402,4.6,4.33,3.62109273885843,1,2
2025-01-23,25080.0,25080.0,0.12,25050.0,25370.0,-1.1430823807646817,129.2961716370624,128.2162,4.65,4.33,3.62109273885843,1,3
2025-01-24,25060.0,25060.0,-0.08,25080.0,25315.0,-1.0073079202054136,124.77980605851535,127.4611,4.63,4.33,3.62109273885843,1,4
2025-01-27,25060.0,25060.0,0.0,25060.0,25315.0,-1.0073079202054136,88.9943818451519,128.0912,4.53,4.33,3.62109273885843,1,0
2025-01-28,25060.0,25060.0,0.0,25060.0,25260.0,-0.7917656373713333,10.95445115013537,128.2817,4.55,4.33,3.62109273885843,1,1
2025-01-29,25060.0,25060.0,0.0,25060.0,25050.0,0.03992015968063978,8.94427191003841,128.3418,4.55,4.33,3.62109273885843,1,2
2025-01-30,25060.0,25060.0,0.0,25060.0,25080.0,-0.07974481658692412,0.0,128.1004,4.52,4.33,3.62109273885843,1,3
2025-01-31,25060.0,25060.0,0.0,25060.0,25060.0,0.0,0.0,128.4828,4.58,4.33,3.62109273885843,1,4
2025-02-03,25280.0,25280.0,0.88,25060.0,25060.0,0.8778930566640142,98.38699100999432,129.109,4.54,4.33,3.62109273885843,2,0
2025-02-04,25160.0,25160.0,-0.47,25280.0,25060.0,0.3990422984836428,97.36529155710829,128.1083,4.52,4.33,3.62109273885843,2,1
2025-02-05,25145.0,25145.0,-0.06,25160.0,25060.0,0.3391859537110964,90.58145505566083,127.9751,4.43,4.33,3.62109273885843,2,2
2025-02-06,25260.0,25260.0,0.46,25145.0,25060.0,0.7980845969672856,90.02777349241012,128.2017,4.45,4.33,3.62109273885843,2,3
2025-02-07,25290.0,25290.0,0.12,25260.0,25060.0,0.9177972865123785,69.06518659933312,128.4292,4.49,4.33,3.62109273885843,2,4
2025-02-10,25380.0,25380.0,0.36,25290.0,25280.0,0.39556962025315556,97.05668446841105,128.6382,4.51,4.33,3.62109273885843,2,0
